developerid,name,city,administrativedivision,country,founding_year
27163,Thomas Schreiter,,,,
27164,KADOKAWA CORPORATION,,,,
27165,Fakedice,,,,
27166,Frictional Games,Helsingborg,,Sweden,2001
27167,Galaxy Gate,,,,
27168,Dustyroom,,,,
27169,Revistronic,,,,
27170,NoTime Studios,,,,
27171,Mutated Software,,,,
27172,Matt Gadient,,,,
27173,The Revera Corporation,,,,
27174,gameko-studio,,,,
27175,Heavy Kick Games,,,,
27176,Penumbra Games,,,,
27177,AOS GAME,,,,
27178,Swordtales,,,,
27179,Beatnik Games,,,,
27180,Pera Games,,,,
27181,Mighty Pebble Games Inc,,,,
27182,Cyanide Studios,,,,
27183,Ratti Entertainment LLC.,,,,
27184,Marvelous Interactive,,,,
27185,Thomas Meduri,,,,
27186,Null Activity,,,,
27187,Ozark Softscape,,,,
27188,LSP Games,,,,
27189,Monomi Park,,,,
27190,Lily Games,,,,
27191,Noonan.Design,,,,
27192,"Level Up Labs, LLC",,,,
27193,"uyi technology Co,Ltd",,,,
27194,Games-Up,,,,
27195,Alexander Benedict,,,,
27196,Ziga Games,,,,
27197,KO_OP,,,,
27198,Michael Todd Games,,,,
27199,Zarbuz,,,,
27200,"BadFly Interactive, a.s.",,,,
27201,Computer Lunch,,,,
27202,"Galactic Bits, Inc",,,,
27203,KEMCO,,,,
27204,Final Form Games,,,,
27205,Primary Games,,,,
27206,LKA,,,,
27207,"Potato Interactive, LLC",,,,
27208,SureCreator,,,,
27209,Ink Kit,,,,
27210,Roamers.studio,,,,
27211,Taco Truck Games,,,,
27212,Moebiusgames,,,,
27213,LTrust,,,,
27214,Monkeys Tales Studio,,,,
27215,Lucid Games Ltd,,,,
27216,G.Malta,,,,
27217,Cowardly Creations,,,,
27218,souvenir circ.,,,,
27219,Inexplicable Games,,,,
27220,Intergalactic Education LLC,,,,
27221,Game Life Studio,,,,
27222,NewWorldCoders,,,,
27223,Pandora Entertainment,,,,
27224,NAYUTA STUDIO,,,,
27225,Eduard Mirica,,,,
27226,Henez,,,,
27227,peevasseeq games,,,,
27228,Stormcloud Games,,,,
27229,Osarion,,,,
27230,Phosphor Games Studio,,,,
27231,nair,,,,
27232,FlyInside Inc.,,,,
27233,Armagedoom Games,,,,
27234,Zen GM Games,,,,
27235,NMY Mixed-Reality Communication GmbH,,,,
27236,MagdalenaTeam,,,,
27237,Mokus,,,,
27238,MECHREVO VR,,,,
27239,ProudMom Games,,,,
27240,Devious Minds,,,,
27241,CSM,,,,
27242,Universe Worth Experiencing,,,,
27243,aimino,,,,
27244,Press Pause Games,,,,
27245,ILIKESCIFI Games,,,,
27246,JDMSoftware,,,,
27247,Lukas Navratil,,,,
27248,Screwtape Studios,,,,
27249,Jajaben Games,,,,
27250,John Michael O'Brien II,,,,
27251,Cape of Games LLC,,,,
27252,Hect,,,,
27253,AppFactoryHaru-Ni,,,,
27254,GamersUnit,,,,
27255,Glu Mobile,San Francisco,California,United States,2001
27256,KUO-KAI YUEN,,,,
27257,narayana games UG,,,,
27258,Camerron ScottSaxon Niewoehner,,,,
27259,WarMachine,,,,
27260,AtomicTorch Studio,,,,
27261,The Cable Center,,,,
27262,Origin Systems,Austin,Texas,United States,1983
27263,边玩边学网络科技有限公司,,,,
27264,Reto Kolly,,,,
27265,TARO,,,,
27266,DavideJ,,,,
27267,Milk Shake,,,,
27268,Inkline Ltd.,,,,
27269,Moss Piglet Games,,,,
27270,Mola game,,,,
27271,Fordesoft,,,,
27272,Sageose,,,,
27273,Black Market Games,,,,
27274,Rocking Hamster,,,,
27275,Bemami,,,,
27276,Smyowl,,,,
27277,Solid Apps Inc,,,,
27278,Garrett Fuselier,,,,
27279,WizarBox,,,,
27280,Studio Gier,,,,
27281,TANTANMEN,,,,
27282,Burrito Studio,,,,
27283,UnrealDevelopment,,,,
27284,Firebrand Games,,,,
27285,Low Magic Studios,,,,
27286,Saurus,,,,
27287,Pixel Engineers,,,,
27288,Love-de-Lic,Tokyo,,Japan,1995
27289,Gunsquad,,,,
27290,FLAT12,,,,
27291,shysaursoft,,,,
27292,LuteGames,,,,
27293,Parallax,,,,
27294,Moral Anxiety Studio,,,,
27295,HeX,,,,
27296,Flat Voxel,,,,
27297,"Shanghai JingCai Computer Software Development Co., Ltd",,,,
27298,Ultrabit,,,,
27299,Dynow Studio,,,,
27300,Tim Veletta,,,,
27301,Rebel Camp Games,,,,
27302,Atomicom,,,,
27303,XMPT Games,,,,
27304,Vine,,,,
27305,River Studios,,,,
27306,DAR Studio,,,,
27307,UniqueGames,,,,
27308,YorkshireRifles,,,,
27309,Static Dreams,,,,
27310,Hypnotic Owl,,,,
27311,VNeroGAMEs,,,,
27312,"DrinkingNails, LLC",,,,
27313,StoneTide Indie Dev Team,,,,
27314,Borov,,,,
27315,Endnight Games Ltd,,,,
27316,APG Studios LLC,,,,
27317,ELECTROSTALIN ENTERTAINMENT,,,,
27318,Opus,,,,
27319,Visigames,,,,
27320,"Lasso Games, LLC",,,,
27321,Nussoft,,,,
27322,StikiPixels,,,,
27323,Tobop Productions,,,,
27324,Full Metal Jacket Games,,,,
27325,Polyraptor Games,,,,
27326,KURONEKO SOFT,,,,
27327,Toys for Bob,Novato,California,United States,1989
27328,StelloHexis,,,,
27329,Hive Mind Studios,,,,
27330,Touz,,,,
27331,BGIXED,,,,
27332,Zolden Games,,,,
27333,Lord_Loej,,,,
27334,Koksny.com,,,,
27335,Smilegate,Seoul,,South Korea,2002
27336,Evil Bunneh,,,,
27337,Grandma Studios,,,,
27338,Kingdom Games,,,,
27339,Flight School Studio,,,,
27340,Lemondo Entertainment,,,,
27341,Volokitin Andrey,,,,
27342,Decabry,,,,
27343,Ultimerse,,,,
27344,Technetium Games,,,,
27345,Team Neon Snakes,,,,
27346,Hunterx,,,,
27347,Total ArKade Software,,,,
27348,UA Games,,,,
27349,Realtime Worlds,Dundee,Scotland,United Kingdom,2002
27350,Imran Arafat,,,,
27351,Coronado Games,,,,
27352,PD Design Studio,,,,
27353,Jsmael Stieger,,,,
27354,Game Mechanic Studios,,,,
27355,"MAMMOSSIX Co., Ltd.",,,,
27356,Fishing Cactus,,,,
27357,SandorHQ,,,,
27358,SF,,,,
27359,PPC,,,,
27360,Intaglyph,,,,
27361,D'Avekki Studios Ltd,,,,
27362,厦门冠赢网络科技有限公司,,,,
27363,Waterlily Games,,,,
27364,Mostly Tigerproof,,,,
27365,CyberphobX Ltd.,,,,
27366,yellaUmbrella Productions,,,,
27367,Bryan Gale,,,,
27368,Enjoy Gaming ltd.,,,,
27369,Locomotivah,,,,
27370,First Star Software,Chappaqua,New York,United States,1982
27371,ARLOOPA Inc.,,,,
27372,Kirisame Jump,,,,
27373,99Games Online Pvt. Ltd.,,,,
27374,Zouking,,,,
27375,Drakkar Dev,,,,
27376,SAARSE,,,,
27377,Auburn Sounds,,,,
27378,PleasingFungus Games,,,,
27379,Subatomic Studios LLC,,,,
27380,Tom-Erik Nielsen,,,,
27381,"Teleporter Realities, Inc.",,,,
27382,GGHF,,,,
27383,Maxis™,,,,
27384,Nick Donnelly,,,,
27385,BAM! Entertainment,,,,
27386,651 GAMES,,,,
27387,Ophyer,,,,
27388,Sinister,,,,
27389,20th Century Fox Video Games,,,,
27390,Music Paradise,,,,
27391,Jorge Giner Cordero,,,,
27392,Inner Circle Creations,,,,
27393,Saluda Systems,,,,
27394,Chaphat,,,,
27395,Magic Dungeon Studio,,,,
27396,CodeBullet,,,,
27397,КиКо,,,,
27398,Jagex,Cambridge,England,United Kingdom,2001
27399,Jake Overall,,,,
27400,Rolling Glory Jam,,,,
27401,3rd Eye Studios Oy LTD,,,,
27402,MeatAtom,,,,
27403,O L Y M P U S,,,,
27404,Clever Simulation Entertainment,,,,
27405,Pyrodactyl,,,,
27406,Simple Culture and Creativity LLC,,,,
27407,Sea Beast Productions,,,,
27408,Orc Hunter Developer Team,,,,
27409,Persistant Studios,,,,
27410,Earthworm Games,,,,
27411,Geewa,Prague,,Czech Republic,2005
27412,Multiblender Games,,,,
27413,neko.works,,,,
27414,Spoony Bard Productions,,,,
27415,Lag Studios,,,,
27416,Untouch,,,,
27417,Playful Corp.,,,,
27418,Caffeine,,,,
27419,Novaq Games,,,,
27420,"Crayon Ponyfish, LLC",,,,
27421,Bugbear Entertainment,Helsinki,,Finland,2000
27422,UnNaturalism Inc.,,,,
27423,SGStudio Games,,,,
27424,Dual Wield Software,,,,
27425,Jeremy Kirshbaum,,,,
27426,flukyMachine,,,,
27427,Novo Mundo,,,,
27428,M.BonKov,,,,
27429,Charles Games,,,,
27430,Puddledock Games,,,,
27431,Sebastian Schöner,,,,
27432,Fabio Cunha,,,,
27433,"KoiWare, LLC",,,,
27434,Vogd3,,,,
27435,SimppleGames,,,,
27436,Foxless Box,,,,
27437,Daniel Gill,,,,
27438,Synaptic Response,,,,
27439,Playlogic Game Factory,,,,
27440,Pixcapi,,,,
27441,Curiosity Computing,,,,
27442,DarkLord,,,,
27443,beyondthosehills,,,,
27444,Virgin Interactive,,,,
27445,Black Potion,,,,
27446,CosmicCrystal Games,,,,
27447,"Player Of Music Technology Co.,Ltd",,,,
27448,Gamers4Gamers Team,,,,
27449,Eli Schroeder,,,,
27450,Nick Everlith,,,,
27451,Owlet,,,,
27452,Moment Studio,,,,
27453,Retrocade.net,,,,
27454,Black Onyx Interactive,,,,
27455,Bearded Bird Game Studio,,,,
27456,Rendah Games,,,,
27457,Edelweiss,,,,
27458,Greenolor Studio,,,,
27459,AlteredPlanets,,,,
27460,Fase 9 Studios,,,,
27461,Dan H,,,,
27462,inXile Entertainment,Newport Beach,California,United States,2002
27463,Matthew Giordano,,,,
27464,Matthew Peacock,,,,
27465,Game Cartel,,,,
27466,Robot Games,,,,
27467,Mateusz Kulis,,,,
27468,Nayma Software,,,,
27469,Cool and Normal Entertainment,,,,
27470,Oldmoustache Gameworks,,,,
27471,Snapshot Games,Sofia,,Bulgaria,2013
27472,BoolDog Games,,,,
27473,Joey Drew Studios Inc.,,,,
27474,Lexis Numérique,,,,
27475,Rigidbody,,,,
27476,Cascadia Games,,,,
27477,Digital Fusion,,,,
27478,I Sioux Game Productions B.V.,,,,
27479,Resonair,,,,
27480,Galavalomka Games,,,,
27481,Lord Rutsah,,,,
27482,VRJCC,,,,
27483,Michael Schade,,,,
27484,Gameplay Ltd.,,,,
27485,Rayhouse Productions,,,,
27486,Immersive Time Machine Inc.,,,,
27487,Firetail Games,,,,
27488,Aartform,,,,
27489,RelayCars®,,,,
27490,Reuben Moorhouse,,,,
27491,Areal Czech,,,,
27492,Blue Label Studio,,,,
27493,Outgunned Games,,,,
27494,MediaTale,,,,
27495,cerebraloverload,,,,
27496,Martov Company,,,,
27497,"Pixelmeal Games, LLC",,,,
27498,Hibernian Workshop,,,,
27499,EvilCharm Games,,,,
27500,Education These Days Ltd,,,,
27501,Stand Off Software,,,,
27502,Metaphore Games SAS,,,,
27503,Alda Games,,,,
27504,Alientrap,,,,
27505,BlackRat,,,,
27506,onyonvoid,,,,
27507,Universe,,,,
27508,Convoy Games,,,,
27509,Nonostante Games,,,,
27510,Soleil Ltd.,,,,
27511,RD's Gaming Studio,,,,
27512,Penelope Evans,,,,
27513,Ignite VR,,,,
27514,Dark Gaia Studios,,,,
27515,SimBin,,,,
27516,Frolov Pavel,,,,
27517,Trapdoor,Montreal,Quebec,Canada,2010
27518,Forsend,,,,
27519,Jordan Magnuson,,,,
27520,Third Door Studio,,,,
27521,Isojumper,,,,
27522,Light Echo,,,,
27523,ZeroBit Games,,,,
27524,ESP,,,,
27525,Ömer Faruk Şimşek,,,,
27526,Arcani Interactive,,,,
27527,Warp,,,,
27528,Gravitation Art,,,,
27529,"Crow's Key Studios, LLC",,,,
27530,Space Telescope Science Institute,,,,
27531,Bytesprite,,,,
27532,9heads Game Studios,,,,
27533,Studio Beast,,,,
27534,Dali Games,,,,
27535,SmallSqurriel,,,,
27536,Holomia,,,,
27537,"Deform Studio, LLC",,,,
27538,LEVER Software,,,,
27539,Dumativa Creative Studio,,,,
27540,Nicolas Bing,,,,
27541,Ant.Karlov,,,,
27542,Nicola Mari,,,,
27543,MM//Productions,,,,
27544,TeamWaterFly,,,,
27545,Rahmat Nata Djaja,,,,
27546,Mint Age Studios,,,,
27547,Parallax Software,Ann Arbor,Michigan,United States,1993
27548,Andrew Ryan Henke,,,,
27549,Play Wireless,,,,
27550,Jon Harwood Creations LLC,,,,
27551,O3 Entertainment,,,,
27552,Taylor Stapleton,,,,
27553,PigeonCube Studios,,,,
27554,Activision Blizzard,,,,
27555,Andrey Scanarri (Scanarri),,,,
27556,UPandQ,,,,
27557,Ian Williams,,,,
27558,Gem candy works,,,,
27559,Freegamer,,,,
27560,miHoYo,Shanghai,,China,2012
27561,chickeninthecornstudio,,,,
27562,Pavel Kostin,,,,
27563,The Assembly Line,,,,
27564,prettysmart games,,,,
27565,Numinous Games,,,,
27566,Gentle Manhands,,,,
27567,Life Zero,,,,
27568,Zack Garrett,,,,
27569,Poolians.com,,,,
27570,Sanzaru Games Inc.,,,,
27571,RTL,,,,
27572,Digital Dreams,,,,
27573,Infogames Europe SA,,,,
27574,Bass Pro Shops,,,,
27575,Tungsten Games,,,,
27576,TuneTheDev,,,,
27577,Talentplace,,,,
27578,Tyler Hurd,,,,
27579,"Chance6 Studios, LLC",,,,
27580,eiloware,,,,
27581,Azurezero,,,,
27582,Iron Helmet Games,,,,
27583,Saberphrog,,,,
27584,Chu Xiaosong,,,,
27585,Chair Game Studio,,,,
27586,Mamba Games,,,,
27587,Rocket Cola Studio,,,,
27588,CyberFront,,,,
27589,Cyanide Studio,,,,
27590,Hong Kong Netease Interactive Entertainment Limited,,,,
27591,Lu-Ci,,,,
27592,89AM Studio,,,,
27593,SoftWarWare,,,,
27594,SystemSoft Beta,Tokyo,,Japan,1999
27595,BOMBZ,,,,
27596,Volker Elzner,,,,
27597,Buddy System,,,,
27598,Apus Software,,,,
27599,Orbcreation,,,,
27600,DegaSolutions,,,,
27601,Dream Execution,,,,
27602,TML-Studios,,,,
27603,T3 Entertainment,,,,
27604,Gamexy,,,,
27605,Möf Selvi,,,,
27606,Throw the warped code out,,,,
27607,Wombatgames,,,,
27608,Storycentric Worlds,,,,
27609,White Paper Games,,,,
27610,ArticNet,,,,
27611,Alexandre SK,,,,
27612,David Wehle,,,,
27613,Denis Mikheikin,,,,
27614,Spiders Studio,,,,
27615,ninedux,,,,
27616,Vladimir Kudelka,,,,
27617,b-alive gmbh,,,,
27618,Senomix Research,,,,
27619,Northbrain,,,,
27620,Kevin Fathi,,,,
27621,Mimimi Productions,,,,
27622,It's Anecdotal,,,,
27623,Ikigai,,,,
27624,Voltornas Games,,,,
27625,MAG Studios,,,,
27626,Turupawn,,,,
27627,Lukewarm Media,,,,
27628,Contours,,,,
27629,Pillet Michael,,,,
27630,Rushil Reddy,,,,
27631,Galvanic Games,,,,
27632,Human Entertainment,Tokyo,,Japan,1983
27633,Ithaqua Labs,,,,
27634,Game Troopers,,,,
27635,woutwoot,,,,
27636,Creator Studio,,,,
27637,Cool Girls Games,,,,
27638,Perverse Games,,,,
27639,Özgün BURSALIOĞLU,,,,
27640,VectorGoat Games,,,,
27641,Void Dimensions,,,,
27642,Limpage,,,,
27643,Wave Light Games Inc.,,,,
27644,Funny Games Group,,,,
27645,FallenMaster,,,,
27646,Red Frizbee Studios,,,,
27647,Pilgway,,,,
27648,Zach Tsiakalis-Brown,,,,
27649,gitcare,,,,
27650,Gyro-Games Inc.,,,,
27651,Sand Grain Studios,Bucharest,,Romania,2002
27652,Victor Solodilov,,,,
27653,Happy Robot Games,,,,
27654,NexonNexon Korea,TokyoSeoul,,JapanSouth Korea,2002
27655,JoWood Productions,,,,
27656,adnzzzzZ,,,,
27657,Zoo Corporation,,,,
27658,Team Train Frontier,,,,
27659,MOKKOGRAD,,,,
27660,1812 Productions (PC Port),,,,
27661,Road Turtle Games,,,,
27662,Studio Wumpus,,,,
27663,Paranormal Games,,,,
27664,Niu Studio,,,,
27665,Fat Walrus Games,,,,
27666,Husky Operations,,,,
27667,Groove Jones LLC,,,,
27668,Ivy Games,,,,
27669,Lion's Shade,,,,
27670,Kobra Studio,,,,
27671,Half-Face Games,,,,
27672,Blue Mammoth Games,,,,
27673,Daybreak Game Company,San Diego,California,United States,1997
27674,Cantaloupe Kids,,,,
27675,Terminal Reality,Lewisville,Texas,United States,1994
27676,Hojo Studio,,,,
27677,NTT Plala Inc.,,,,
27678,Andrew Rowe,,,,
27679,RETO MOTO,,,,
27680,2 Monkeys,,,,
27681,TGI Game Studio,,,,
27682,Georgy Topalo,,,,
27683,Griffin DesBles,,,,
27684,Wargaming.net,,,,
27685,Manufacture 43,,,,
27686,Nicholas Lives,,,,
27687,Bergie Games,,,,
27688,Littlewitch,,,,
27689,Agar3s,,,,
27690,Dysotek,,,,
27691,"Lanclan, LLC",,,,
27692,6waves,,,,
27693,All Yes Good,,,,
27694,NeoBird,,,,
27695,TopWare Interactive,Karlsruhe,,Germany,1995
27696,Jae Lee,,,,
27697,Stately Snail,,,,
27698,Vogelfänger,,,,
27699,Eren Aydin,,,,
27700,Kamil Szczepanik,,,,
27701,Owl Studio,,,,
27702,Cocopo,,,,
27703,Media Works,,,,
27704,Aist,,,,
27705,PatrAwW,,,,
27706,The Commander,,,,
27707,Catness Game Studios,,,,
27708,Jack Burke,,,,
27709,"Octamon Co., Ltd.",,,,
27710,Colorful Games,,,,
27711,Zbigniew Ochman,,,,
27712,SUNSET GAMES,,,,
27713,Reminisce,,,,
27714,Lusionsoft,,,,
27715,Ian D. Martin,,,,
27716,FunSoft,,,,
27717,Avocavo,,,,
27718,NEZOS GAMES,,,,
27719,askot,,,,
27720,Codemasters Online,,,,
27721,KID,,,,
27722,Technicat LLC,,,,
27723,Portponky,,,,
27724,Marko Vukovic,,,,
27725,EncryptGroup,,,,
27726,Ultraint,,,,
27727,"Humanture, Inc.",,,,
27728,Umberto Parisi (rmonic79),,,,
27729,Rockodile,,,,
27730,Point2Point Entertainment,,,,
27731,MJ Lovegrove,,,,
27732,Donbass Games,,,,
27733,C.U.M原创游戏,,,,
27734,Day Dreamer Games,,,,
27735,Lazy Friday Studio,,,,
27736,MONSTER CITY,,,,
27737,Devious Technologies,,,,
27738,Laudo Games,,,,
27739,Maestro Créations,,,,
27740,Immersive VR Education Ltd.,,,,
27741,Corpix Games,,,,
27742,Grimwood Team,,,,
27743,John Wizard,,,,
27744,Lemon Curd Games,,,,
27745,Doyodo,,,,
27746,MediaPod,,,,
27747,Razard,,,,
27748,Retroscope Games,,,,
27749,Flow,,,,
27750,Ridgeline Studios,,,,
27751,MostWanted Game Development,,,,
27752,Erik Sheader-Smith,,,,
27753,toxicbrain,,,,
27754,Caustic Reality,,,,
27755,People Gotta Play,,,,
27756,YMCAT/Regista,,,,
27757,Kamui,,,,
27758,Fullbrik Games,,,,
27759,Ánimas Games,,,,
27760,Eridanus Studio,,,,
27761,Brian Macumber,,,,
27762,Tasharen Entertainment Inc.,,,,
27763,Joshua Harrison Blayney,,,,
27764,4Fufelz,,,,
27765,NighthoodGames,,,,
27766,Influx Interactive,,,,
27767,Evil Twin Artworks,,,,
27768,Pxlplz,,,,
27769,Chronofire Arts,,,,
27770,Glimma Games,,,,
27771,Ediogames,,,,
27772,Ursine,,,,
27773,Gaijin Entertainment Corporation,,,,
27774,Ripatti Software,,,,
27775,Jenito,,,,
27776,Threevol,,,,
27777,Buckshot Software,,,,
27778,MKD games,,,,
27779,DEVGRU-P,,,,
27780,Red Cattus,,,,
27781,CAPCOM Co. Ltd.,,,,
27782,Human Head Studios,Madison,Wisconsin,United States,1997
27783,BLAZORS,,,,
27784,Colin Sanders,,,,
27785,Tiny Horse Games,,,,
27786,Jon Sudbury Games,,,,
27787,Light Machine,,,,
27788,Seven Sails Games,,,,
27789,"Beijing AMPBox Technology Co., Ltd.",,,,
27790,Thomas Happ Games LLC,,,,
27791,Phoenix Game and Publisher Studio,,,,
27792,Samuel Sales Gomes,,,,
27793,"dSky9, Inc.",,,,
27794,Devm Games,,,,
27795,THQ,Agoura Hills,California,United States,1989
27796,Hot Game,,,,
27797,Vismaya,,,,
27798,Stellar Jay Studios,,,,
27799,Paulo A. M. Villalva,,,,
27800,Snowbird Games,,,,
27801,Mind's Eye Games,,,,
27802,Para,,,,
27803,Prutkova Anastasia,,,,
27804,Evan (Solidplasma) Peiperl,,,,
27805,From Software,,,,
27806,Daniel Dante,,,,
27807,Tsunehiko Shimazu,,,,
27808,Play Cute,,,,
27809,Argali Entertainment,,,,
27810,Team.WM,,,,
27811,DCELL GAME STUDIO,,,,
27812,Anvil Game Studios,,,,
27813,Katapult,,,,
27814,Cateia,,,,
27815,Spilt Milk Studios Ltd,,,,
27816,Victor Interactive,,,,
27817,Whale Nebula,,,,
27818,Leonard Menchiari,,,,
27819,Iceberg Interactive,,,,
27820,Anatoly Konstantinov,,,,
27821,JanduSoft S.L.,,,,
27822,Olivier LeClair,,,,
27823,Collision Studios,,,,
27824,Schickmair Games,,,,
27825,Graven Visual Novels,,,,
27826,Old Keyboard,,,,
27827,Ubisoft Reflections,Newcastle upon Tyne,England,United Kingdom,1984
27828,GameChain,,,,
27829,Kubold,,,,
27830,Manalith Studios,,,,
27831,Maulidan Games,,,,
27832,Wamill,,,,
27833,Reptoid Games,,,,
27834,MisterTtocS,,,,
27835,Synetic,,,,
27836,FoG Games,,,,
27837,Insane Unity,,,,
27838,Dotoyou Games,,,,
27839,Theo Tsapakos,,,,
27840,npckc,,,,
27841,Teamomega,,,,
27842,"What Pumpkin Games, Inc.",,,,
27843,Evan Veinotte,,,,
27844,Mighty Fox Studio,,,,
27845,Innocent Grey,,,,
27846,Epic Shrimp,,,,
27847,Loft Sky Entertainment Inc.,,,,
27848,Arevoatl Games,,,,
27849,MADBones Games,,,,
27850,Hamsters Gaming,,,,
27851,bluffman,,,,
27852,CleanWaterSoft,,,,
27853,LucasArts,San Francisco,California,United States,1982
27854,"Andrew ""Versus"" Larionov",,,,
27855,Crescent Moon Games,,,,
27856,Vectorinox,,,,
27857,Sludj Games,,,,
27858,Jaguar Land Rover Limited,,,,
27859,Denis Comtesse,,,,
27860,Shadow Planet Productions,,,,
27861,ThatGuyGilby,,,,
27862,考未學社×Mirailogy Studio,,,,
27863,Eidos-Montréal,,,,
27864,Pixel Prophecy,,,,
27865,Ascendence Studios,,,,
27866,Looterkings,,,,
27867,Webcore Games,,,,
27868,Pixel Hero Games,,,,
27869,indiemaatheus,,,,
27870,Colin Northway with art by Thomas Shahan,,,,
27871,Vik,,,,
27872,Lost Mountain,,,,
27873,Factus Games,,,,
27874,Hunter Studio,,,,
27875,Snail-Ninja Studio,,,,
27876,Shifty Chair Games,,,,
27877,PixelCat,,,,
27878,Artificient Games Inc.,,,,
27879,Holotech Studios,,,,
27880,Ludomotion,,,,
27881,Born Lucky Games,,,,
27882,Brackish Games,,,,
27883,Kaj Forell Video Game Brand,,,,
27884,MobileBits,,,,
27885,Snikkabo AS,,,,
27886,Bearded Eye,,,,
27887,TYO,,,,
27888,Nifedow Games,,,,
27889,Robotality,,,,
27890,RavenSoft / id Software,,,,
27891,IO Interactive A/S,,,,
27892,Inwave Labs,,,,
27893,Drop_Dead_Fred (Фред),,,,
27894,Sven Kohn,,,,
27895,Arcane Four Studios,,,,
27896,Butterflyware,,,,
27897,Kit Gardner,,,,
27898,Lofty Sky Entertainment Inc.,,,,
27899,White Owls Inc.,,,,
27900,devFluid,,,,
27901,30.06 Studios Ltd,,,,
27902,Wulo Games,,,,
27903,VRMonkey,,,,
27904,Totally Normal Creature,,,,
27905,Elliptic Games,,,,
27906,Metropolis Software,Warsaw,,Poland,1992
27907,11Sheep,,,,
27908,Elliott,,,,
27909,We Are Bots,,,,
27910,Kemco,,,,
27911,Brushfire Games,,,,
27912,TiredOfCoding,,,,
27913,Henry Jacobs,,,,
27914,Fine China Games,,,,
27915,Dark Artz Entertainment,,,,
27916,Jose Pedro Díaz,,,,
27917,Naval Sims,,,,
27918,Bizengames,,,,
27919,Bomb,,,,
27920,Albatros Softworks,,,,
27921,Wurd Industries,,,,
27922,Xtal Sword,,,,
27923,"CloudGate Studio, Inc.",,,,
27924,TeamTrap,,,,
27925,Electric Succubi,,,,
27926,Arcanity Inc,,,,
27927,Avalon Interactive,,,,
27928,BD Studio Games,,,,
27929,Pistachi Studio,,,,
27930,"MyDream Interactive, Inc.",,,,
27931,Happy Badger Studio,,,,
27932,"TABOT, inc.",,,,
27933,Fabrik Games Ltd,,,,
27934,Petcom ltd.,,,,
27935,Shield Break Studios,,,,
27936,GrayTower,,,,
27937,chlsea,,,,
27938,Orator Games,,,,
27939,Kesyd Games,,,,
27940,Walkie Entertainment,,,,
27941,Camshaft Software,,,,
27942,SIE Santa Monica Studio,Los Angeles,California,United States,1999
27943,DoubleBear Productions,,,,
27944,Ryan Jensen,,,,
27945,Mahhaon,,,,
27946,凌剑工作室,,,,
27947,PioGame,,,,
27948,Cagri Gecin,,,,
27949,Robo Pixel Games,,,,
27950,VTree LLC,,,,
27951,TK Studio,,,,
27952,KOCMOC17,,,,
27953,Pixelated Milk,,,,
27954,Mustache Games,,,,
27955,FockaGames,,,,
27956,Little Angel,,,,
27957,XENOpz,,,,
27958,Aquria,Kanagawa,,Japan,2002
27959,WINXP Studio,,,,
27960,NeocoreGames,,,,
27961,Dupeyron,,,,
27962,Zane Games,,,,
27963,Aim Theory Master,,,,
27964,Dreamloop Games,,,,
27965,GiBar,,,,
27966,Layton Hawkes,,,,
27967,Coding Leap,,,,
27968,Andrii Vintsevych,,,,
27969,Tindalos Interactive,,,,
27970,SmartHart Games,,,,
27971,Chao's Playmate,,,,
27972,WZOGI,,,,
27973,1C Company,Moscow,,Russia,1991
27974,Goloso Games,,,,
27975,Aleksandar Kuzmanovic Games Inc.,,,,
27976,Jello Godfri,,,,
27977,Galhmac Game Studio,,,,
27978,Sherman3D,Petaling Jaya,,Malaysia,2003
27979,Matt Dabrowski,,,,
27980,klobit LLC,,,,
27981,Nikkihends Production,,,,
27982,The Fun Pimps,,,,
27983,Silverstring Media Inc.,,,,
27984,"Elder Game, LLC",,,,
27985,Forester Games,,,,
27986,Dinosaur Games,,,,
27987,chris_antoni,,,,
27988,Number None,,,,
27989,Coolhand Interactive,,,,
27990,Jason Oda,,,,
27991,Leaghorn,,,,
27992,New Atlantis Games,,,,
27993,Abyss Gameworks,,,,
27994,Estudio Ábrego,,,,
27995,Sokpop Collective,,,,
27996,Munigis,,,,
27997,ReverseImpact,,,,
27998,Gurila Ware Games,,,,
27999,Scientifically Proven,,,,
28000,Studio Craft Development,,,,
28001,Still Running,,,,
28002,Focus Home Interactive,Paris,,France,1996
28003,Farrago Fiction,,,,
28004,Funselektor Labs Inc.,,,,
28005,BernhardM,,,,
28006,Lunchbox Edu,,,,
28007,Pehesse,,,,
28008,Red.Soul,,,,
28009,Blackcross & Taylor,,,,
28010,Stellar Sage Games,,,,
28011,PERFECT PARALLEL,,,,
28012,Racing Thought Studios,,,,
28013,Artogon,,,,
28014,Nicolas Bernard,,,,
28015,Critical Bit,,,,
28016,Tintin Game,,,,
28017,Round Squares Studios LTD,,,,
28018,Play2Speak,,,,
28019,Ubisoft San Francisco,,,,
28020,DVS,,,,
28021,Proxy Studios,,,,
28022,Broken Rules,,,,
28023,Yorm.Ent,,,,
